,username,created_at,verified,followers_count,date,timezone,tweet,nlikes,nreplies,nretweets,lang,sentiment,emotion,hate_speech
8784,3179,1648221445000.0,False,604,2022-03-25 09:17:25,-600,@usuario Amen  emoji manos en oración emoji,0,0,0,en,POS,others,['NEU']
8785,3179,1648128062000.0,False,604,2022-03-24 07:21:02,-600,Congratulations to Scrappy being First Female to get Sign in the Atlantic Professional Independent Baseball League. This is a Blessing Women to play Professional Baseball one Day and this is a Start and Blessings for them keep Faith all Things is Possible  emoji béisbol emoji  emoji manos en oración emoji   url,3,0,0,en,POS,joy,['NEU']
8786,3179,1648127858000.0,False,604,2022-03-24 07:17:38,-600,@usuario In Jesus Christ Mighty Powerful Blessings Name Amen  emoji manos en oración emoji  emoji cien puntos emoji,1,0,0,en,POS,joy,['NEU']
8787,3179,1648085039000.0,False,604,2022-03-23 19:23:59,-600,@usuario @usuario @usuario Lol  emoji cara llorando de risa emoji,0,0,0,es,NEU,others,['NEU']
8788,3179,1648084935000.0,False,604,2022-03-23 19:22:15,-600,@usuario What you getting,0,0,0,en,NEU,others,['NEU']
8789,3179,1648084918000.0,False,604,2022-03-23 19:21:58,-600,@usuario Yes Lord In Jesus Christ Mighty Powerful Name Amen  emoji manos en oración emoji,0,0,0,en,POS,joy,['NEU']
8790,3179,1648047122000.0,False,604,2022-03-23 08:52:02,-600,@usuario Yes In Jesus Christ Mighty Powerful Name Amen  emoji manos en oración emoji  emoji cien puntos emoji,2,0,0,en,POS,others,['NEU']
8791,3179,1648047052000.0,False,604,2022-03-23 08:50:52,-600,@usuario Amen  emoji manos en oración emoji  emoji cien puntos emoji,0,0,0,en,POS,others,['NEU']
8792,3179,1648047016000.0,False,604,2022-03-23 08:50:16,-600,@usuario Yes In Jesus Christ Mighty Powerful Name Amen  emoji manos en oración emoji,0,0,0,en,POS,others,['NEU']
8793,3179,1648046895000.0,False,604,2022-03-23 08:48:15,-600,@usuario In Jesus Christ Mighty Powerful Name Amen  emoji manos en oración emoji,0,0,0,en,POS,others,['NEU']
8794,3179,1647985756000.0,False,604,2022-03-22 15:49:16,-600,@usuario Amen  emoji manos en oración emoji  emoji cien puntos emoji,1,0,0,en,POS,others,['NEU']
8795,3179,1647744395000.0,False,604,2022-03-19 20:46:35,-600,"We Proud to Announce Pro-Hidrate Bottle Water Company to BESports Agency, so on that note any Company's or Professional Sports need orders DM for that Quality Bottled Water to put in your Hands are Customers  emoji balón de fútbol emoji  emoji balón de fútbol americano emoji  emoji balón de baloncesto emoji  emoji béisbol emoji  emoji manos en oración emoji   url",0,0,0,en,POS,others,['NEU']
8796,3179,1647611643000.0,False,604,2022-03-18 07:54:03,-600,@usuario Amen  emoji manos en oración emoji,2,1,0,en,POS,others,['NEU']
8797,3179,1647572402000.0,False,604,2022-03-17 21:00:02,-600,@usuario @usuario Wearing our Organization color Pericos de Puebla why I wearing our Scout Baseball Shirt so I won't get pinch lol  emoji corazón verde emoji  emoji corazón amarillo emoji  emoji loro emoji  emoji bandera méxico emoji  emoji béisbol emoji  emoji manos en oración emoji,1,0,0,en,NEU,others,['NEU']
8798,3179,1647520990000.0,False,604,2022-03-17 06:43:10,-600,@usuario Amen  emoji manos en oración emoji,0,0,0,en,POS,others,['NEU']
8799,12780,1647791241000.0,False,602,2022-03-20 09:47:21,-600,Ayudemos a difundir para que esta señora recupere a su perro  url,2,0,0,es,NEU,sadness,['NEU']
8800,12780,1647036312000.0,False,602,2022-03-11 16:05:12,-600,Algo que quedará escrito en la historia de Bolivia  url,3,0,0,es,NEU,sadness,['NEU']
8801,12780,1646704644000.0,False,602,2022-03-07 19:57:24,-600,Vox único partido que apoya a Bolivia  url,34,1,19,es,NEU,others,['NEU']
8802,12273,1648236046000.0,False,596,2022-03-25 13:20:46,-600,"@usuario buenas tardes, me robaron un camión lo encontramos por GPS y policía de Tonala llegó y pedimos fotos, en la foto se ven encendidas las luces de la caja, al llegar al lugar ya se habían robado las pilas y estando ya asegurada por lo policías, soy Morenista.",1,0,1,es,NEG,others,['NEU']
8803,12273,1648096058000.0,False,596,2022-03-23 22:27:38,-600,@usuario @usuario O reserva del Chapo Guzmán. Jejeje,0,0,0,es,NEU,others,['NEU']
8804,12273,1648078811000.0,False,596,2022-03-23 17:40:11,-600,"@usuario @usuario Si deveras es ecologista, debería dejar de cantar ya que es contaminación auditiva, canta feo, quién lo aguanta?",0,0,0,es,NEG,anger,['NEU']
8805,12273,1648032662000.0,False,596,2022-03-23 04:51:02,-600,"Cantantes y comediantes mediáticos, utilizados para un fin, que mente tan débil? O el poderoso dinero? yo creo que es lo último.",0,0,0,es,NEG,anger,['NEU']
8806,12273,1647864854000.0,False,596,2022-03-21 06:14:14,-600,@usuario atentos @usuario,1,0,0,es,NEU,others,['NEU']
8807,12273,1647822011000.0,False,596,2022-03-20 18:20:11,-600,"@usuario @usuario @usuario Regala lo que es tuyo Perrita, si es que les queda algo de valor, no creo jaja",0,0,0,es,NEU,others,['hateful']
8808,12273,1647817980000.0,False,596,2022-03-20 17:13:00,-600,"@usuario @usuario @usuario Cómo vas con tu antimaltrato...,..ANIMAL...jaja",0,0,0,es,NEU,others,['NEU']
8809,12273,1647797879000.0,False,596,2022-03-20 11:37:59,-600,"@usuario Ha hablado el NO HAY.. NO HAY,...jaja",0,0,0,es,NEU,others,['NEU']
8810,12273,1647797620000.0,False,596,2022-03-20 11:33:40,-600,"@usuario Pa pendejo no se estudia, se nace y se juntan solos creyéndose cualquier pendejada, toma pa que aprendas amlo el mejor presidente del mundo",0,0,0,es,NEG,anger,['NEU']
8811,12273,1647797539000.0,False,596,2022-03-20 11:32:19,-600,"@usuario El burro, hablando de orejas o el comal le dice a la olla.",0,0,0,es,NEG,others,['NEU']
8812,12273,1647797307000.0,False,596,2022-03-20 11:28:27,-600,"@usuario @usuario Hasta la última gota de sudor por la patria, no hubo, no habrá otro como nuestro AMLO, amor con amor se paga",2,4,1,es,NEG,joy,['NEU']
8813,12273,1647608399000.0,False,596,2022-03-18 06:59:59,-600,@usuario @usuario Hasta un orgasmo te dió al difundir está foto jaja.,0,0,0,es,NEG,others,['NEU']
8814,12273,1647515756000.0,False,596,2022-03-17 05:15:56,-600,"@usuario @usuario Igual me pasó a mí, la aplicación falló y al consultar un crédito de nómina, la aplicación se trabó y a los minutos siguientes me enjaretaron un crédito a 5 años, cuando ya tenía uno casi a más de la mitad pagada, si se aran comportando como viles ladrones",0,0,0,es,NEG,anger,['NEU']
8815,12273,1647453094000.0,False,596,2022-03-16 11:51:34,-600,"@usuario @usuario @usuario Sabes que hacen con el presupuesto los de las universidades públicas? Un ejemplo la familia Padilla en Jalisco controla la universidad y no se preocupan por la educación sino de construir teatros, museos y galerías? Esa es tu visión de inversión?",0,1,0,es,NEG,others,['NEU']
8816,12273,1647451397000.0,False,596,2022-03-16 11:23:17,-600,"@usuario , jaja ya les metieron la ñonga, ahora a moverse al ritmo de su cenicienta regia, secuestradora de niños huérfanos.",0,0,0,es,NEG,others,"['hateful', 'aggressive']"
8817,12273,1647451292000.0,False,596,2022-03-16 11:21:32,-600,"@usuario @usuario Ya los tiene comprados Dante Delgado, de una vez que sean expulsados y muestren su verdadera faceta, dentro de @usuario harán más daño.",1,0,0,es,NEG,others,['NEU']
8818,12273,1647451151000.0,False,596,2022-03-16 11:19:11,-600,"@usuario @usuario Confirmado tenemos al enemigo adentro de Morena, @usuario @usuario , o lo expulsamos de una vez o perderemos territorio, ya que estando dentro, seguirá entregando más territorios a la oposición. Y estando fuera, solo hará daño con el partido que haga alianza.",3,1,2,es,NEG,others,['NEU']
8819,12273,1647450589000.0,False,596,2022-03-16 11:09:49,-600,"@usuario @usuario @usuario Entonces si se puede o ya quebraron las finanzas de la ciudad?, Nuevo León lo hace y se queda sin sus ricachones?",0,1,0,es,NEG,others,['NEU']
8820,12273,1647396125000.0,False,596,2022-03-15 20:02:05,-600,"Amigos amlovers, me encontré en campaña a @usuario en la graduación de la CUCEA en Jalisco, ese que no hace su chamba en la revocación de mandato.  url",0,0,0,es,NEG,others,['NEU']
8821,12273,1647371410000.0,False,596,2022-03-15 13:10:10,-600,"@usuario @usuario @usuario @usuario @usuario @usuario @usuario no investiga, solo infiere, pero se le acabó eso de inferir al ver a su ídolo Loretito metido en enriquecimiento ilícito.",2,0,0,es,NEG,anger,['NEU']
8822,1694,1648216283000.0,False,594,2022-03-25 07:51:23,-600,Luminosidades  url,3,0,0,es,POS,others,['NEU']
8823,1694,1648214047000.0,False,594,2022-03-25 07:14:07,-600,Actividades semanales  url,0,0,0,es,NEU,others,['NEU']
8824,1694,1648139147000.0,False,594,2022-03-24 10:25:47,-600,Tema de hoy Crónicas agradecidas/5  url,1,0,0,es,NEU,others,['NEU']
8825,1694,1648128372000.0,False,594,2022-03-24 07:26:12,-600,Actividades semanales  url,0,0,0,es,NEU,others,['NEU']
8826,1694,1648125767000.0,False,594,2022-03-24 06:42:47,-600,Resistencia  url,0,0,0,es,NEU,others,['NEU']
8827,1694,1648125106000.0,False,594,2022-03-24 06:31:46,-600,Jueves de...  url,0,0,0,es,NEU,others,['NEU']
8828,1694,1648061932000.0,False,594,2022-03-23 12:58:52,-600,Tema de hoy Confederación de almas  url,1,0,0,es,NEU,others,['NEU']
8829,1694,1648046822000.0,False,594,2022-03-23 08:47:02,-600,El futuro ha sido siempre un viejo caprichoso; de modo que nadie puede saber qué suerte nos destina.  Mario Benedetti,1,0,0,es,NEU,others,['NEU']
8830,1694,1648041439000.0,False,594,2022-03-23 07:17:19,-600,Coreografía marina  url,0,0,0,es,NEU,others,['NEU']
8831,1694,1648039946000.0,False,594,2022-03-23 06:52:26,-600,Miércoles de...  url,0,0,0,es,NEU,others,['NEU']
8832,1694,1647977721000.0,False,594,2022-03-22 13:35:21,-600,Tema de hoy Crónicas agradecidas/5  url,0,0,0,es,NEU,others,['NEU']
8833,1694,1647956146000.0,False,594,2022-03-22 07:35:46,-600,Enredos en Abasolo esquina con Viena  url,1,0,0,es,NEU,others,['NEU']
8834,1694,1647955295000.0,False,594,2022-03-22 07:21:35,-600,Martes de...  url,0,0,0,en,NEU,others,['NEU']
8835,1694,1647890391000.0,False,594,2022-03-21 13:19:51,-600,Lunes temáticos  url,0,0,0,es,NEU,others,['NEU']
8836,1694,1647888443000.0,False,594,2022-03-21 12:47:23,-600,"() fue una lástima que no hubiera seguido los consejos del curandero maragato Camargo, quien me decía: ""Ud. tome caña nada más, no bebidas extranjeras; haga siesta lo que quiera, pero lo que sí, de noche, dos o tres veces por semana, mire un rato las estrellas"".  Paco Espínola",1,0,0,es,NEU,others,['NEU']
8837,1694,1647867114000.0,False,594,2022-03-21 06:51:54,-600,Al caer la tarde  url,1,0,0,es,POS,others,['NEU']
8838,1694,1647866702000.0,False,594,2022-03-21 06:45:02,-600,Actividades semanales  url,0,0,0,es,NEU,others,['NEU']
8839,1694,1647824109000.0,False,594,2022-03-20 18:55:09,-600,"Todo lo negado, todo lo que se ha barrido bajo la alfombra, saldrá finalmente a la luz.  Andrea Köhler",0,0,0,es,NEU,others,['NEU']
8840,1694,1647818836000.0,False,594,2022-03-20 17:27:16,-600,Del archivo Rivalidades entre bibliófilos  url,0,0,0,es,NEU,others,['NEU']
8841,1694,1647813479000.0,False,594,2022-03-20 15:57:59,-600,Del archivo Oportunismo a largo plazo  url,0,0,0,es,NEG,others,['NEU']
8842,1694,1647808747000.0,False,594,2022-03-20 14:39:07,-600,Del archivo Los distraídos  url,0,0,0,es,NEU,others,['NEU']
8843,1694,1647804580000.0,False,594,2022-03-20 13:29:40,-600,Del archivo Días especiales en nuestra historia  url,0,0,0,es,NEU,others,['NEU']
8844,1694,1647799289000.0,False,594,2022-03-20 12:01:29,-600,Del archivo Las diferencias del cine con la vida  url,0,0,0,es,NEU,others,['NEU']
8845,1694,1647795370000.0,False,594,2022-03-20 10:56:10,-600,Del archivo Miserable reportaje  url,0,0,0,es,NEG,others,['NEU']
8846,1694,1647789100000.0,False,594,2022-03-20 09:11:40,-600,Del archivo La ingenua confianza  url,0,0,0,es,NEU,others,['NEU']
8847,1694,1647784968000.0,False,594,2022-03-20 08:02:48,-600,Del archivo Leer no es garantía para ser mejor persona  url,0,0,0,es,NEU,others,['NEU']
8848,1694,1647780378000.0,False,594,2022-03-20 06:46:18,-600,"Del archivo Si esto es religión, entonces, Señor, líbranos  url",1,0,0,es,NEU,others,['NEU']
8849,1694,1647741952000.0,False,594,2022-03-19 20:05:52,-600,Del archivo La inevitable subjetividad  url,0,0,0,es,NEU,others,['NEU']
8850,1694,1647738441000.0,False,594,2022-03-19 19:07:21,-600,Del archivo Y la Doña tenía razón  url,0,0,0,es,NEU,others,['NEU']
8851,1694,1647734516000.0,False,594,2022-03-19 18:01:56,-600,Del archivo Desconectarse para poder comunicarse  url,0,0,0,es,NEU,others,['NEU']
8852,1694,1647733020000.0,False,594,2022-03-19 17:37:00,-600,() Aligio Pintos era de esos hombres que parecen haber nacido para amigos.  Julio C. da Rosa,0,0,0,es,NEU,others,['NEU']
8853,1694,1647732910000.0,False,594,2022-03-19 17:35:10,-600,El tiempo y la distancia jamás fueron capaces de desfigurarnos ningún afecto. Julio C. da Rosa,0,0,0,es,NEU,others,['NEU']
8854,1694,1647729992000.0,False,594,2022-03-19 16:46:32,-600,Del archivo Preguntas pertinentes  url,0,0,0,es,NEU,others,['NEU']
8855,1694,1647723706000.0,False,594,2022-03-19 15:01:46,-600,Del archivo El peligro de los regresos  url,0,0,0,es,NEU,others,['NEU']
8856,1694,1647717536000.0,False,594,2022-03-19 13:18:56,-600,Del archivo Anna y Fedia o las preguntas que no se hacen  url,0,0,0,es,NEU,others,['NEU']
8857,1694,1647711220000.0,False,594,2022-03-19 11:33:40,-600,Del archivo Calendarios de pared  url,0,0,0,es,NEU,others,['NEU']
8858,1694,1647707597000.0,False,594,2022-03-19 10:33:17,-600,Del archivo La lluvia amenazada  url,0,0,0,es,NEU,others,['NEU']
8859,1694,1647703575000.0,False,594,2022-03-19 09:26:15,-600,Del archivo Literatura y felicidad  url,0,0,0,es,POS,others,['NEU']
8860,1694,1647700228000.0,False,594,2022-03-19 08:30:28,-600,"Sin pensar, sin querer, obedeciendo a nuestra naturaleza de largos atardeceres, nosotros añoramos, lloramos algo que hemos perdido, aunque no hayamos perdido nada. Y el tango lo dice en todas sus formas. Carlos Maggi",0,0,0,es,NEU,sadness,['NEU']
8861,1694,1647700136000.0,False,594,2022-03-19 08:28:56,-600,Actividades semanales  url,0,0,0,es,NEU,others,['NEU']
8862,1694,1647699560000.0,False,594,2022-03-19 08:19:20,-600,Del archivo Comentarios de un apátrida deportivo  url,0,0,0,es,NEG,others,['NEU']
8863,1694,1647695670000.0,False,594,2022-03-19 07:14:30,-600,Del archivo Los niños que no tienen a nadie  url,1,0,0,es,NEU,others,['NEU']
8864,1694,1647632749000.0,False,594,2022-03-18 13:45:49,-600,"Soy pobre, y sin embargo nada me falta. Cada día humea la menestra en la mesa y cruje el pan entre los dientes.  Giovanni Papini",0,0,0,es,NEU,others,['NEU']
8865,1694,1647612232000.0,False,594,2022-03-18 08:03:52,-600,Anuncio para arrimados  url,1,0,0,es,NEU,others,['NEU']
8866,1694,1647611162000.0,False,594,2022-03-18 07:46:02,-600,Actividades semanales  url,0,0,0,es,NEU,others,['NEU']
8867,1694,1647537839000.0,False,594,2022-03-17 11:23:59,-600,Tema de hoy Mujeres de excepción en la Grecia clásica  url,0,0,0,es,NEU,others,['NEU']
8868,1694,1647536276000.0,False,594,2022-03-17 10:57:56,-600,Arte y devoción popular  url,3,0,0,es,POS,others,['NEU']
8869,1694,1647534713000.0,False,594,2022-03-17 10:31:53,-600,Jueves de...  url,0,0,0,es,NEU,others,['NEU']
8870,9234,1647977289000.0,False,589,2022-03-22 13:28:09,-600,@usuario Asi esss,1,0,0,es,POS,joy,['NEU']
8871,9234,1647715934000.0,False,589,2022-03-19 12:52:14,-600,@usuario A chillar a chillar que las inaguraciones seguiran,0,0,0,es,NEG,others,['NEU']
8872,9234,1647711076000.0,False,589,2022-03-19 11:31:16,-600,"@usuario Nosotros tan sonrientes y ustedes tan hdspm les arde el * y esperen lo que falta refineria, tren maya, y otro por ahi se van a c...ar",6,1,0,es,NEG,anger,['NEU']
8873,9234,1647708206000.0,False,589,2022-03-19 10:43:26,-600,@usuario Saludos jose ramon y adelante,1,0,0,es,POS,joy,['NEU']
8874,9234,1647653546000.0,False,589,2022-03-18 19:32:26,-600,@usuario Ese sera el segundo putazo la refineria. Quien dijo que no sw podia,2,0,0,es,NEG,others,['NEU']
8875,9234,1647638226000.0,False,589,2022-03-18 15:17:06,-600,@usuario  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji,1,0,0,es,NEU,others,['NEU']
8876,9234,1647636150000.0,False,589,2022-03-18 14:42:30,-600,@usuario Y si un pendejo,1,0,0,es,NEG,anger,['NEU']
8877,9234,1647627341000.0,False,589,2022-03-18 12:15:41,-600,@usuario Saludos,0,0,0,es,NEU,others,['NEU']
8878,9234,1647567705000.0,False,589,2022-03-17 19:41:45,-600,@usuario @usuario @usuario Ahora si preguenten que ya sabes quien ya puede hablar,0,0,0,es,NEU,others,['NEU']
8879,9234,1647567565000.0,False,589,2022-03-17 19:39:25,-600,@usuario  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji,0,0,0,es,NEU,others,['NEU']
8880,9234,1647364256000.0,False,589,2022-03-15 11:10:56,-600,@usuario jaja les va a dar cursera,0,0,0,es,NEU,others,['NEU']
8881,9234,1647361215000.0,False,589,2022-03-15 10:20:15,-600,@usuario posss claro el cabecita de algodon,0,0,0,es,NEG,others,['NEU']
8882,9234,1647308837000.0,False,589,2022-03-14 19:47:17,-600,@usuario @usuario @usuario  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji,0,0,0,es,NEU,others,['NEU']
8883,9234,1647143526000.0,False,589,2022-03-12 21:52:06,-600,@usuario yo decía por algo arriba y adelante sin censura (Vicente),1,0,0,es,NEU,others,['NEU']
8884,9234,1647026050000.0,False,589,2022-03-11 13:14:10,-600,@usuario y sii y aclaro está fue una putisa a lo puteados  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji,0,0,0,es,NEU,others,"['hateful', 'targeted', 'aggressive']"
8885,9234,1647025641000.0,False,589,2022-03-11 13:07:21,-600,@usuario Apoco no,0,0,0,es,NEU,others,['NEU']
8886,9234,1647012947000.0,False,589,2022-03-11 09:35:47,-600,@usuario @usuario y siii  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji,1,0,0,es,NEU,others,['NEU']
8887,9234,1646929058000.0,False,589,2022-03-10 10:17:38,-600,@usuario hoy si estoy con Loret apoyemos quechaspmloret,0,1,0,es,NEG,others,['NEU']
8888,9234,1646927735000.0,False,589,2022-03-10 09:55:35,-600,@usuario @usuario jaja y a Lopez Calderón ( perdón que dios me perdone por eso ) cruz cruz,0,0,0,es,NEG,others,['NEU']
8889,9234,1646927634000.0,False,589,2022-03-10 09:53:54,-600,@usuario entre 35 y 45 pesos,0,0,0,es,NEU,others,['NEU']
8890,12761,1648034245000.0,False,586,2022-03-23 05:17:25,-600,"@usuario Psyco, eran las 4 am y me pareció tan buena idea cómo estar despierto.",1,0,0,es,POS,others,['NEU']
8891,12761,1648031325000.0,False,586,2022-03-23 04:28:45,-600,Framed #12  emoji cámara de cine emoji   emoji cuadrado rojo emoji   emoji cuadrado verde emoji   emoji cuadrado negro grande emoji   emoji cuadrado negro grande emoji   emoji cuadrado negro grande emoji   emoji cuadrado negro grande emoji    url,1,1,0,es,NEU,others,['NEU']
8892,12761,1648008551000.0,False,586,2022-03-22 22:09:11,-600,"Al diseñador de la web de migración de Colombia no le hables de UX, si tienes ganas, pero ganas de verdad de ir a Colombia buscarás la casilla de términos y condiciones lo que haga falta.  url",5,1,0,es,NEU,others,['NEU']
8893,12761,1647324052000.0,False,586,2022-03-15 00:00:52,-600,Ojalá mi talentoso y entusiasta vecino no tenga un repertorio muy amplio.,3,0,0,es,NEU,others,['NEU']
8894,12761,1647279867000.0,False,586,2022-03-14 11:44:27,-600,"Si sale cara ""voy a ser abogado del diablo"" si sale cruz ""eso lo ajustamos en post ""  url",2,0,1,es,NEU,others,['NEU']
8895,12761,1647261219000.0,False,586,2022-03-14 06:33:39,-600,@usuario Hecho. Gracias.,0,0,0,es,POS,joy,['NEU']
8896,12761,1647193127000.0,False,586,2022-03-13 11:38:47,-600,"Magistral interpretación de Zoe Kravitz en ""The Batman""  url",9,1,1,es,POS,joy,['NEU']
8897,12761,1647190225000.0,False,586,2022-03-13 10:50:25,-600,"@usuario ""Me ha dicho camarada dios que les diga que el coco no existe""",0,0,0,es,NEU,others,['NEU']
8898,12761,1647189617000.0,False,586,2022-03-13 10:40:17,-600,"Hi @usuario you are tearing me apart, Lisa. Your page is not saving changes on the last day of submission. Is this third act Climax?  url",1,1,0,en,NEG,others,['NEU']
8899,12761,1647107299000.0,False,586,2022-03-12 11:48:19,-600,Partí un coco y me tomé una selfie.  url,2,1,0,es,NEU,others,['NEU']
8900,12761,1647037041000.0,False,586,2022-03-11 16:17:21,-600,"Si ""ensuciarse está bueno"", mi hijo está de puta madre.",3,0,0,es,POS,others,['NEU']
8901,12761,1647016445000.0,False,586,2022-03-11 10:34:05,-600,Conexión en directo con la mente del conductor que cede el paso al peatón.  url,1,0,0,es,NEU,others,['NEU']
8902,12761,1647009352000.0,False,586,2022-03-11 08:35:52,-600,"@usuario El giro final chulada y lo de la creación de Cannes va al archivo de ""cosas que me harán parecer listo""",1,0,0,es,POS,others,['NEU']
8903,12761,1647008469000.0,False,586,2022-03-11 08:21:09,-600,@usuario Pues ojo con ese 24. Yo no me fiaría porque es el único que entre toda la copa intenta meter gol. Red flag.,0,1,0,es,NEG,others,['NEU']
8904,12761,1647005488000.0,False,586,2022-03-11 07:31:28,-600,"@usuario La armonía en los movimientos muy de Raület, eso sí.",0,1,0,es,POS,others,['NEU']
8905,12761,1647004483000.0,False,586,2022-03-11 07:14:43,-600,@usuario No sé. Veo muy sobrio ese sistema.,0,1,0,es,NEU,others,['NEU']
8906,12761,1646879711000.0,False,586,2022-03-09 20:35:11,-600,@usuario Pues no la he visto. Apuntada.,1,0,0,es,NEU,others,['NEU']
8907,6204,1648151775000.0,False,585,2022-03-24 13:56:15,-600,@usuario Chi  emoji cara sonriendo con ojos de corazón emoji,0,0,0,es,NEU,others,['NEU']
8908,6204,1648136916000.0,False,585,2022-03-24 09:48:36,-600,"Otro día más, sin ser la novia de Dua Lipa emoji cara llorando fuerte emoji  emoji corazón roto emoji  emoji cara llorando fuerte emoji  emoji corazón roto emoji",1,1,0,es,NEG,sadness,['NEU']
8909,1849,1648234219000.0,False,585,2022-03-25 12:50:19,-600,@usuario Fuente: Arial 12,1,0,0,es,NEU,others,['NEU']
8910,1849,1648234012000.0,False,585,2022-03-25 12:46:52,-600,"@usuario @usuario No me sorprendería que Rusia comience a usar armas químicas, debido a que Ucrania quiere un ataque falsa bandera para su exclusión de espacio aéreo",0,1,0,es,NEG,others,['NEU']
8911,1849,1648224888000.0,False,585,2022-03-25 10:14:48,-600,@usuario ¡Felicitaciones!,1,1,0,es,POS,joy,['NEU']
8912,1849,1648186045000.0,False,585,2022-03-24 23:27:25,-600,Al delay lo removieron de la presidencia del narco partido de forma diplomática,1,0,0,es,NEG,others,['NEU']
8913,1849,1648146194000.0,False,585,2022-03-24 12:23:14,-600,¿Cuándo sacarán a Lizzy Flores cómo representante de Honduras ante la ONU?,222,15,32,es,NEU,others,['NEU']
8914,1849,1648144288000.0,False,585,2022-03-24 11:51:28,-600,@usuario @usuario Buenísimo,1,0,0,es,POS,joy,['NEU']
8915,1849,1648143891000.0,False,585,2022-03-24 11:44:51,-600,@usuario No existe XD,5,1,0,es,NEU,others,['NEU']
8916,1849,1648139519000.0,False,585,2022-03-24 10:31:59,-600,"@usuario Es que realmente no lo representa al proyecto, sinceramente urge que vuelva de nuevo Cristina en Argentina, para evitar un ascenso de la derecha mediante tipos cómo Millei o Macri",0,0,0,es,NEG,others,['NEU']
8917,1849,1648134382000.0,False,585,2022-03-24 09:06:22,-600,"En la actualidad la OTAN sigue siendo un peligro enorme para la humanidad expandiéndose por toda Europa y que lleva al mundo a qué se desencadene escenarios cómo una Guerra Nuclear, por su inminente acoso ejemplo de ello el conflicto ruso-ucraniano  otancriminal",2,0,0,es,NEG,others,['NEU']
8918,1849,1648134123000.0,False,585,2022-03-24 09:02:03,-600,"Una agresión unilateral de la OTAN sin autorización de la ONU, sigue recordando el sufrimiento por parte del pueblo serbio y en dónde Estados Unidos sigue avivando fuego de tensión, odio y división mediante su peón (Kosovo) La OTAN es una alianza militar Terrorista  url",2,1,0,es,NEG,anger,['hateful']
8919,1849,1648133693000.0,False,585,2022-03-24 08:54:53,-600,"También un día cómo hoy en el año 1999 la OTAN inició un bombardeo masivo que duró 78 dias finalizando en junio, el bombardeo sobre Yugoslavia por ""razones humanitarias"" que terminó dejando Miles de muertos, y en dónde la OTAN obtuvo una base militar (Kosovo)  url",10,2,4,es,NEU,others,['NEU']
8920,1849,1648133065000.0,False,585,2022-03-24 08:44:25,-600,Monseñor Romero era un peligro para las clases económicas dominantes por ello acudieron al asesinato de Óscar Arnulfo Romero donde uno de los responsables intelectuales fue el fundador de ARENA (partido de extrema derecha) el militar Roberto D' Aubuisson  url,5,0,0,es,NEG,others,['NEU']
8921,1849,1648132898000.0,False,585,2022-03-24 08:41:38,-600,"Monseñor Romero lucho contra la represión del pueblo salvadoreña y contra la injerencia norteamericana, estudió la teología de la liberación doctrina surgida en Latinoamérica que reclama una iglesia libre física y espiritual.  url",3,1,0,es,NEU,others,['NEU']
8922,1849,1648132751000.0,False,585,2022-03-24 08:39:11,-600,"Monseñor Romero jugó un papel fundamental, donde era critico la concentración de uno de los principales medios de producción como es la tierra  veía el pecado como la causa de dicha situación pero expresaba ""la tierra no puede estar en unas pocas manos tiene que darse a todos""  url",2,1,0,es,NEG,others,['NEU']
8923,1849,1648132514000.0,False,585,2022-03-24 08:35:14,-600,"Un día cómo hoy del año 1980 fue asesinado el monseñor Oscar Arnulfo Romero, a pesar de que la iglesia es parte de la superestructura y que sirve a los intereses de las clases dominantes, no le impidió a Romero luchar por la dignidad humana que es lo más importante  url",31,2,8,es,NEU,others,['NEU']
8924,1849,1648091782000.0,False,585,2022-03-23 21:16:22,-600,Pero no piden la extradición del paramilitar de Álvaro Uribe así funciona la doble moral gringa,6,0,1,es,NEG,anger,['NEU']
8925,1849,1648074733000.0,False,585,2022-03-23 16:32:13,-600,@usuario Crónica de una muerte anunciada para los yanquis...,1,0,0,es,NEG,others,['NEU']
8926,1849,1648074030000.0,False,585,2022-03-23 16:20:30,-600,@usuario Creo que debería ser por referéndum cómo lo fue la independencia del Dombass de Ucrania,12,0,0,es,NEU,others,['NEU']
8927,1849,1648052615000.0,False,585,2022-03-23 10:23:35,-600,En manos de estos magistrados está la Extradicion de Juan Orlando  url,5,1,1,es,NEU,others,['NEU']
8928,1849,1648052333000.0,False,585,2022-03-23 10:18:53,-600,@usuario Arrastrando a una escalada...,6,1,0,es,NEG,others,['NEU']
8929,1849,1648043082000.0,False,585,2022-03-23 07:44:42,-600,Nancy Marina Avilés presa debería de estar por delitos electorales,1,0,0,es,NEG,others,['NEU']
8930,1849,1648042777000.0,False,585,2022-03-23 07:39:37,-600,"Roosevelt Avilez es delincuente y lavador de activos, vinculado al narcotráfico.",8,0,1,es,NEG,others,['NEU']
